"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"58","1","7","0","0","0","0","0","1","19911"
"58","2","7","0","0","0","0","0","0","14464"
"58","3","7","1","0","0","0","0","0","18732"
"58","4","7","0","1","0","0","0","0","27042"
"58","5","7","0","0","1","0","0","0","23930"
"58","6","7","0","0","0","1","0","0","22694"
"58","7","7","0","0","0","0","1","0","22959"
"58","8","7","0","0","0","0","0","1","18767"
"58","9","7","0","0","0","0","0","0","13917"
"58","10","7","1","0","0","0","0","0","17033"
"58","11","7","0","1","0","0","0","0","22582"
"58","12","7","0","0","1","0","0","0","25110"
"58","13","7","0","0","0","1","0","0","25202"
"58","14","7","0","0","0","0","1","0","24847"
"58","15","7","0","0","0","0","0","1","20493"
"58","16","7","0","0","0","0","0","0","15191"
"58","17","7","1","0","0","0","0","0","18740"
"58","18","7","0","1","0","0","0","0","28941"
"58","19","7","0","0","1","0","0","0","28171"
"58","20","7","0","0","0","1","0","0","28100"
"58","21","7","0","0","0","0","1","0","27305"
"58","22","7","0","0","0","0","0","1","24318"
"58","23","8","0","0","0","0","0","0","15992"
"58","24","8","1","0","0","0","0","0","19714"
"58","25","8","0","1","0","0","0","0","31423"
"58","26","8","0","0","1","0","0","0","30241"
"58","27","8","0","0","0","1","0","0","29058"
"58","28","8","0","0","0","0","1","0","28945"
"58","29","8","0","0","0","0","0","1","23467"
"58","30","8","0","0","0","0","0","0","17768"
"58","31","8","1","0","0","0","0","0","19588"
"58","32","8","0","1","0","0","0","0","34415"
"58","33","8","0","0","1","0","0","0","39043"
"58","34","8","0","0","0","1","0","0","45549"
"58","35","8","0","0","0","0","1","0","43793"
"58","36","8","0","0","0","0","0","1","36158"
"58","37","8","0","0","0","0","0","0","23252"
"58","38","8","1","0","0","0","0","0","22985"
"58","39","8","0","1","0","0","0","0","35377"
"58","40","8","0","0","1","0","0","0","46698"
"58","41","8","0","0","0","1","0","0","44980"
"58","42","8","0","0","0","0","1","0","44306"
"58","43","8","0","0","0","0","0","1","34615"
"58","44","8","0","0","0","0","0","0","25148"
"58","45","8","1","0","0","0","0","0","29358"
"58","46","8","0","1","0","0","0","0","46735"
"58","47","8","0","0","1","0","0","0","48680"
"58","48","8","0","0","0","1","0","0","47261"
"58","49","8","0","0","0","0","1","0","46108"
"58","50","8","0","0","0","0","0","1","38149"
"58","51","8","0","0","0","0","0","0","26472"
"58","52","8","1","0","0","0","0","0","32646"
"58","53","8","0","1","0","0","0","0","51452"
"58","54","9","0","0","1","0","0","0","50537"
"58","55","9","0","0","0","1","0","0","48969"
"58","56","9","0","0","0","0","1","0","45414"
"58","57","9","0","0","0","0","0","1","38647"
"58","58","9","0","0","0","0","0","0","25722"
"58","59","9","1","0","0","0","0","0","29003"
"58","60","9","0","1","0","0","0","0","49872"
"58","61","9","0","0","1","0","0","0","48663"
"58","62","9","0","0","0","1","0","0","49402"
"58","63","9","0","0","0","0","1","0","43460"
"58","64","9","0","0","0","0","0","1","36590"
"58","65","9","0","0","0","0","0","0","26458"
"58","66","9","1","0","0","0","0","0","30621"
"58","67","9","0","1","0","0","0","0","51387"
"58","68","9","0","0","1","0","0","0","49432"
"58","69","9","0","0","0","1","0","0","47903"
"58","70","9","0","0","0","0","1","0","45742"
"58","71","9","0","0","0","0","0","1","39386"
"58","72","9","0","0","0","0","0","0","28725"
"58","73","9","1","0","0","0","0","0","33167"
"58","74","9","0","1","0","0","0","0","54366"
"58","75","9","0","0","1","0","0","0","57748"
"58","76","9","0","0","0","1","0","0","54855"
"58","77","9","0","0","0","0","1","0","50927"
"58","78","9","0","0","0","0","0","1","41309"
"58","79","9","0","0","0","0","0","0","29544"
"58","80","9","1","0","0","0","0","0","33943"
"58","81","9","0","1","0","0","0","0","59848"
"58","82","9","0","0","1","0","0","0","57450"
"58","83","9","0","0","0","1","0","0","54025"
"58","84","10","0","0","0","0","1","0","51302"
"58","85","10","0","0","0","0","0","1","45336"
"58","86","10","0","0","0","0","0","0","29934"
"58","87","10","1","0","0","0","0","0","35844"
"58","88","10","0","1","0","0","0","0","56651"
"58","89","10","0","0","1","0","0","0","56498"
"58","90","10","0","0","0","1","0","0","52601"
"58","91","10","0","0","0","0","1","0","47419"
"58","92","10","0","0","0","0","0","1","39683"
"58","93","10","0","0","0","0","0","0","28993"
"58","94","10","1","0","0","0","0","0","31027"
"58","95","10","0","1","0","0","0","0","39137"
"58","96","10","0","0","1","0","0","0","53781"
"58","97","10","0","0","0","1","0","0","50935"
