"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"41","189","1","0","0","0","0","1","0","281753"
"41","190","1","0","0","0","0","0","1","247284"
"41","191","1","0","0","0","0","0","0","146354"
"41","192","1","1","0","0","0","0","0","151997"
"41","193","1","0","1","0","0","0","0","328111"
"41","194","1","0","0","1","0","0","0","312884"
"41","195","1","0","0","0","1","0","0","313706"
"41","196","1","0","0","0","0","1","0","296103"
"41","197","1","0","0","0","0","0","1","249680"
"41","198","1","0","0","0","0","0","0","147947"
