"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"81","1","7","0","0","0","0","0","1","308725"
"81","2","7","0","0","0","0","0","0","157669"
"81","3","7","1","0","0","0","0","0","151407"
"81","4","7","0","1","0","0","0","0","412210"
"81","5","7","0","0","1","0","0","0","383150"
"81","6","7","0","0","0","1","0","0","378520"
"81","7","7","0","0","0","0","1","0","351855"
"81","8","7","0","0","0","0","0","1","307901"
"81","9","7","0","0","0","0","0","0","154209"
"81","10","7","1","0","0","0","0","0","142187"
"81","11","7","0","1","0","0","0","0","426453"
"81","12","7","0","0","1","0","0","0","399251"
"81","13","7","0","0","0","1","0","0","373528"
"81","14","7","0","0","0","0","1","0","352888"
"81","15","7","0","0","0","0","0","1","311527"
"81","16","7","0","0","0","0","0","0","148608"
"81","17","7","1","0","0","0","0","0","142684"
"81","18","7","0","1","0","0","0","0","431575"
"81","19","7","0","0","1","0","0","0","391471"
"81","20","7","0","0","0","1","0","0","386886"
"81","21","7","0","0","0","0","1","0","378067"
"81","22","7","0","0","0","0","0","1","310367"
"81","23","8","0","0","0","0","0","0","150905"
"81","24","8","1","0","0","0","0","0","143695"
"81","25","8","0","1","0","0","0","0","395134"
"81","26","8","0","0","1","0","0","0","363690"
"81","27","8","0","0","0","1","0","0","347085"
"81","28","8","0","0","0","0","1","0","356593"
"81","29","8","0","0","0","0","0","1","314415"
"81","30","8","0","0","0","0","0","0","152626"
"81","31","8","1","0","0","0","0","0","147099"
"81","32","8","0","1","0","0","0","0","401635"
"81","33","8","0","0","1","0","0","0","370476"
"81","34","8","0","0","0","1","0","0","362533"
"81","35","8","0","0","0","0","1","0","339894"
"81","36","8","0","0","0","0","0","1","291888"
"81","37","8","0","0","0","0","0","0","148726"
"81","38","8","1","0","0","0","0","0","149481"
"81","39","8","0","1","0","0","0","0","391554"
"81","40","8","0","0","1","0","0","0","364839"
"81","41","8","0","0","0","1","0","0","349099"
"81","42","8","0","0","0","0","1","0","329342"
"81","43","8","0","0","0","0","0","1","270576"
"81","44","8","0","0","0","0","0","0","145309"
"81","45","8","1","0","0","0","0","0","153739"
"81","46","8","0","1","0","0","0","0","406165"
"81","47","8","0","0","1","0","0","0","371484"
"81","48","8","0","0","0","1","0","0","356383"
"81","49","8","0","0","0","0","1","0","330359"
"81","50","8","0","0","0","0","0","1","281740"
"81","51","8","0","0","0","0","0","0","147827"
"81","52","8","1","0","0","0","0","0","152772"
"81","53","8","0","1","0","0","0","0","394090"
"81","54","9","0","0","1","0","0","0","362682"
"81","55","9","0","0","0","1","0","0","353761"
"81","56","9","0","0","0","0","1","0","336089"
"81","57","9","0","0","0","0","0","1","275987"
"81","58","9","0","0","0","0","0","0","146213"
"81","59","9","1","0","0","0","0","0","151800"
"81","60","9","0","1","0","0","0","0","398761"
"81","61","9","0","0","1","0","0","0","360317"
"81","62","9","0","0","0","1","0","0","344151"
"81","63","9","0","0","0","0","1","0","326606"
"81","64","9","0","0","0","0","0","1","267498"
"81","65","9","0","0","0","0","0","0","142842"
"81","66","9","1","0","0","0","0","0","144138"
"81","67","9","0","1","0","0","0","0","342644"
"81","68","9","0","0","1","0","0","0","238595"
"81","69","9","0","0","0","1","0","0","186816"
"81","70","9","0","0","0","0","1","0","370932"
"81","71","9","0","0","0","0","0","1","286835"
"81","72","9","0","0","0","0","0","0","147906"
"81","73","9","1","0","0","0","0","0","154768"
"81","74","9","0","1","0","0","0","0","402011"
"81","75","9","0","0","1","0","0","0","368125"
"81","76","9","0","0","0","1","0","0","357141"
"81","77","9","0","0","0","0","1","0","337002"
"81","78","9","0","0","0","0","0","1","281374"
"81","79","9","0","0","0","0","0","0","152027"
"81","80","9","1","0","0","0","0","0","156255"
"81","81","9","0","1","0","0","0","0","401196"
"81","82","9","0","0","1","0","0","0","369936"
"81","83","9","0","0","0","1","0","0","351070"
"81","84","10","0","0","0","0","1","0","339491"
"81","85","10","0","0","0","0","0","1","278450"
"81","86","10","0","0","0","0","0","0","144193"
"81","87","10","1","0","0","0","0","0","150642"
"81","88","10","0","1","0","0","0","0","395452"
"81","89","10","0","0","1","0","0","0","366604"
"81","90","10","0","0","0","1","0","0","350998"
"81","91","10","0","0","0","0","1","0","346658"
"81","92","10","0","0","0","0","0","1","294891"
"81","93","10","0","0","0","0","0","0","156557"
"81","94","10","1","0","0","0","0","0","157489"
"81","95","10","0","1","0","0","0","0","410430"
"81","96","10","0","0","1","0","0","0","393254"
"81","97","10","0","0","0","1","0","0","373537"
"81","98","10","0","0","0","0","1","0","354518"
"81","99","10","0","0","0","0","0","1","289375"
"81","100","10","0","0","0","0","0","0","152486"
"81","101","10","1","0","0","0","0","0","154163"
"81","102","10","0","1","0","0","0","0","419721"
"81","103","10","0","0","1","0","0","0","385116"
"81","104","10","0","0","0","1","0","0","367814"
"81","105","10","0","0","0","0","1","0","326639"
"81","106","10","0","0","0","0","0","1","278030"
"81","107","10","0","0","0","0","0","0","148083"
"81","108","10","1","0","0","0","0","0","141698"
"81","109","10","0","1","0","0","0","0","365057"
"81","110","10","0","0","1","0","0","0","356549"
"81","111","10","0","0","0","1","0","0","310611"
"81","112","10","0","0","0","0","1","0","305938"
"81","113","10","0","0","0","0","0","1","270925"
"81","114","10","0","0","0","0","0","0","121396"
"81","115","11","1","0","0","0","0","0","110868"
"81","116","11","0","1","0","0","0","0","217136"
"81","117","11","0","0","1","0","0","0","345866"
"81","118","11","0","0","0","1","0","0","329300"
"81","119","11","0","0","0","0","1","0","303102"
"81","120","11","0","0","0","0","0","1","256519"
"81","121","11","0","0","0","0","0","0","139637"
"81","122","11","1","0","0","0","0","0","139940"
"81","123","11","0","1","0","0","0","0","349877"
"81","124","11","0","0","1","0","0","0","341493"
"81","125","11","0","0","0","1","0","0","320597"
"81","126","11","0","0","0","0","1","0","301558"
"81","127","11","0","0","0","0","0","1","249314"
"81","128","11","0","0","0","0","0","0","135035"
"81","129","11","1","0","0","0","0","0","123145"
"81","130","11","0","1","0","0","0","0","196610"
"81","131","11","0","0","1","0","0","0","324769"
"81","132","11","0","0","0","1","0","0","321429"
"81","133","11","0","0","0","0","1","0","317844"
"81","134","11","0","0","0","0","0","1","267306"
"81","135","11","0","0","0","0","0","0","158137"
"81","136","11","1","0","0","0","0","0","156753"
"81","137","11","0","1","0","0","0","0","368631"
"81","138","11","0","0","1","0","0","0","345482"
"81","139","11","0","0","0","1","0","0","332929"
"81","140","11","0","0","0","0","1","0","311865"
"81","141","11","0","0","0","0","0","1","263594"
"81","142","11","0","0","0","0","0","0","149255"
"81","143","11","1","0","0","0","0","0","158211"
"81","144","11","0","1","0","0","0","0","385828"
"81","145","12","0","0","1","0","0","0","340765"
"81","146","12","0","0","0","1","0","0","326878"
"81","147","12","0","0","0","0","1","0","309863"
"81","148","12","0","0","0","0","0","1","258479"
"81","149","12","0","0","0","0","0","0","136314"
"81","150","12","1","0","0","0","0","0","135221"
"81","151","12","0","1","0","0","0","0","339032"
"81","152","12","0","0","1","0","0","0","317763"
"81","153","12","0","0","0","1","0","0","324176"
"81","154","12","0","0","0","0","1","0","300668"
"81","155","12","0","0","0","0","0","1","256519"
"81","156","12","0","0","0","0","0","0","142846"
"81","157","12","1","0","0","0","0","0","138046"
"81","158","12","0","1","0","0","0","0","345619"
"81","159","12","0","0","1","0","0","0","328076"
"81","160","12","0","0","0","1","0","0","306799"
"81","161","12","0","0","0","0","1","0","269790"
"81","162","12","0","0","0","0","0","1","231522"
"81","163","12","0","0","0","0","0","0","126111"
"81","164","12","1","0","0","0","0","0","116446"
"81","165","12","0","1","0","0","0","0","266919"
"81","166","12","0","0","1","0","0","0","243843"
"81","167","12","0","0","0","1","0","0","203500"
"81","168","12","0","0","0","0","1","0","109207"
"81","169","12","0","0","0","0","0","1","94738"
"81","170","12","0","0","0","0","0","0","130011"
"81","171","12","1","0","0","0","0","0","126493"
"81","172","12","0","1","0","0","0","0","284112"
"81","173","12","0","0","1","0","0","0","265944"
"81","174","12","0","0","0","1","0","0","230885"
"81","175","12","0","0","0","0","1","0","126812"
"81","176","1","0","0","0","0","0","1","104168"
"81","177","1","0","0","0","0","0","0","164013"
"81","178","1","1","0","0","0","0","0","177532"
"81","179","1","0","1","0","0","0","0","457784"
"81","180","1","0","0","1","0","0","0","384915"
"81","181","1","0","0","0","1","0","0","366491"
"81","182","1","0","0","0","0","1","0","413101"
"81","183","1","0","0","0","0","0","1","346070"
"81","184","1","0","0","0","0","0","0","188332"
"81","185","1","1","0","0","0","0","0","188269"
"81","186","1","0","1","0","0","0","0","497094"
"81","187","1","0","0","1","0","0","0","462817"
"81","188","1","0","0","0","1","0","0","435389"
