"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"81","189","1","0","0","0","0","1","0","413177"
"81","190","1","0","0","0","0","0","1","340814"
"81","191","1","0","0","0","0","0","0","184432"
"81","192","1","1","0","0","0","0","0","178002"
"81","193","1","0","1","0","0","0","0","464847"
"81","194","1","0","0","1","0","0","0","430867"
"81","195","1","0","0","0","1","0","0","418740"
"81","196","1","0","0","0","0","1","0","404070"
"81","197","1","0","0","0","0","0","1","338051"
"81","198","1","0","0","0","0","0","0","173327"
