"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"65","189","1","0","0","0","0","1","0","408177"
"65","190","1","0","0","0","0","0","1","330814"
"65","191","1","0","0","0","0","0","0","189432"
"65","192","1","1","0","0","0","0","0","175002"
"65","193","1","0","1","0","0","0","0","464847"
"65","194","1","0","0","1","0","0","0","430867"
"65","195","1","0","0","0","1","0","0","398740"
"65","196","1","0","0","0","0","1","0","400070"
"65","197","1","0","0","0","0","0","1","332051"
"65","198","1","0","0","0","0","0","0","175327"
