"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"65","1","7","0","0","0","0","0","1","308725"
"65","2","7","0","0","0","0","0","0","157669"
"65","3","7","1","0","0","0","0","0","151407"
"65","4","7","0","1","0","0","0","0","412210"
"65","5","7","0","0","1","0","0","0","383150"
"65","6","7","0","0","0","1","0","0","378520"
"65","7","7","0","0","0","0","1","0","351855"
"65","8","7","0","0","0","0","0","1","307901"
"65","9","7","0","0","0","0","0","0","154209"
"65","10","7","1","0","0","0","0","0","142187"
"65","11","7","0","1","0","0","0","0","426453"
"65","12","7","0","0","1","0","0","0","399251"
"65","13","7","0","0","0","1","0","0","373528"
"65","14","7","0","0","0","0","1","0","352888"
"65","15","7","0","0","0","0","0","1","311527"
"65","16","7","0","0","0","0","0","0","148608"
"65","17","7","1","0","0","0","0","0","142684"
"65","18","7","0","1","0","0","0","0","431575"
"65","19","7","0","0","1","0","0","0","391471"
"65","20","7","0","0","0","1","0","0","386886"
"65","21","7","0","0","0","0","1","0","378067"
"65","22","7","0","0","0","0","0","1","310367"
"65","23","8","0","0","0","0","0","0","150905"
"65","24","8","1","0","0","0","0","0","143695"
"65","25","8","0","1","0","0","0","0","395134"
"65","26","8","0","0","1","0","0","0","363690"
"65","27","8","0","0","0","1","0","0","347085"
"65","28","8","0","0","0","0","1","0","356593"
"65","29","8","0","0","0","0","0","1","314415"
"65","30","8","0","0","0","0","0","0","152626"
"65","31","8","1","0","0","0","0","0","147099"
"65","32","8","0","1","0","0","0","0","401635"
"65","33","8","0","0","1","0","0","0","370476"
"65","34","8","0","0","0","1","0","0","362533"
"65","35","8","0","0","0","0","1","0","339894"
"65","36","8","0","0","0","0","0","1","291888"
"65","37","8","0","0","0","0","0","0","148726"
"65","38","8","1","0","0","0","0","0","149481"
"65","39","8","0","1","0","0","0","0","391554"
"65","40","8","0","0","1","0","0","0","364839"
"65","41","8","0","0","0","1","0","0","349099"
"65","42","8","0","0","0","0","1","0","329342"
"65","43","8","0","0","0","0","0","1","270576"
"65","44","8","0","0","0","0","0","0","145309"
"65","45","8","1","0","0","0","0","0","153739"
"65","46","8","0","1","0","0","0","0","406165"
"65","47","8","0","0","1","0","0","0","371484"
"65","48","8","0","0","0","1","0","0","356383"
"65","49","8","0","0","0","0","1","0","330359"
"65","50","8","0","0","0","0","0","1","281740"
"65","51","8","0","0","0","0","0","0","147827"
"65","52","8","1","0","0","0","0","0","152772"
"65","53","8","0","1","0","0","0","0","394090"
"65","54","9","0","0","1","0","0","0","362682"
"65","55","9","0","0","0","1","0","0","353761"
"65","56","9","0","0","0","0","1","0","336089"
"65","57","9","0","0","0","0","0","1","275987"
"65","58","9","0","0","0","0","0","0","146213"
"65","59","9","1","0","0","0","0","0","151800"
"65","60","9","0","1","0","0","0","0","398761"
"65","61","9","0","0","1","0","0","0","360317"
"65","62","9","0","0","0","1","0","0","344151"
"65","63","9","0","0","0","0","1","0","326606"
"65","64","9","0","0","0","0","0","1","267498"
"65","65","9","0","0","0","0","0","0","142842"
"65","66","9","1","0","0","0","0","0","144138"
"65","67","9","0","1","0","0","0","0","342644"
"65","68","9","0","0","1","0","0","0","238595"
"65","69","9","0","0","0","1","0","0","186816"
"65","70","9","0","0","0","0","1","0","370932"
"65","71","9","0","0","0","0","0","1","286835"
"65","72","9","0","0","0","0","0","0","147906"
"65","73","9","1","0","0","0","0","0","154768"
"65","74","9","0","1","0","0","0","0","402011"
"65","75","9","0","0","1","0","0","0","368125"
"65","76","9","0","0","0","1","0","0","357141"
"65","77","9","0","0","0","0","1","0","337002"
"65","78","9","0","0","0","0","0","1","281374"
"65","79","9","0","0","0","0","0","0","152027"
"65","80","9","1","0","0","0","0","0","156255"
"65","81","9","0","1","0","0","0","0","401196"
"65","82","9","0","0","1","0","0","0","369936"
"65","83","9","0","0","0","1","0","0","351070"
"65","84","10","0","0","0","0","1","0","339491"
"65","85","10","0","0","0","0","0","1","278450"
"65","86","10","0","0","0","0","0","0","144193"
"65","87","10","1","0","0","0","0","0","150642"
"65","88","10","0","1","0","0","0","0","395452"
"65","89","10","0","0","1","0","0","0","366604"
"65","90","10","0","0","0","1","0","0","350998"
"65","91","10","0","0","0","0","1","0","346658"
"65","92","10","0","0","0","0","0","1","294891"
"65","93","10","0","0","0","0","0","0","156557"
"65","94","10","1","0","0","0","0","0","157489"
"65","95","10","0","1","0","0","0","0","410430"
"65","96","10","0","0","1","0","0","0","393254"
"65","97","10","0","0","0","1","0","0","373537"
