"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"94","1","7","0","0","0","0","0","1","119134"
"94","2","7","0","0","0","0","0","0","91627"
"94","3","7","1","0","0","0","0","0","97609"
"94","4","7","0","1","0","0","0","0","162326"
"94","5","7","0","0","1","0","0","0","148617"
"94","6","7","0","0","0","1","0","0","147571"
"94","7","7","0","0","0","0","1","0","140060"
"94","8","7","0","0","0","0","0","1","120278"
"94","9","7","0","0","0","0","0","0","89302"
"94","10","7","1","0","0","0","0","0","98266"
"94","11","7","0","1","0","0","0","0","176014"
"94","12","7","0","0","1","0","0","0","167990"
"94","13","7","0","0","0","1","0","0","152036"
"94","14","7","0","0","0","0","1","0","145975"
"94","15","7","0","0","0","0","0","1","122578"
"94","16","7","0","0","0","0","0","0","88763"
"94","17","7","1","0","0","0","0","0","98698"
"94","18","7","0","1","0","0","0","0","177714"
"94","19","7","0","0","1","0","0","0","162052"
"94","20","7","0","0","0","1","0","0","154219"
"94","21","7","0","0","0","0","1","0","144687"
"94","22","7","0","0","0","0","0","1","123594"
"94","23","8","0","0","0","0","0","0","91335"
"94","24","8","1","0","0","0","0","0","100775"
"94","25","8","0","1","0","0","0","0","180414"
"94","26","8","0","0","1","0","0","0","165423"
"94","27","8","0","0","0","1","0","0","154170"
"94","28","8","0","0","0","0","1","0","140875"
"94","29","8","0","0","0","0","0","1","123757"
"94","30","8","0","0","0","0","0","0","89650"
"94","31","8","1","0","0","0","0","0","102321"
"94","32","8","0","1","0","0","0","0","182350"
"94","33","8","0","0","1","0","0","0","169081"
"94","34","8","0","0","0","1","0","0","161723"
"94","35","8","0","0","0","0","1","0","141783"
"94","36","8","0","0","0","0","0","1","123751"
"94","37","8","0","0","0","0","0","0","90396"
"94","38","8","1","0","0","0","0","0","100939"
"94","39","8","0","1","0","0","0","0","180311"
"94","40","8","0","0","1","0","0","0","168827"
"94","41","8","0","0","0","1","0","0","161263"
"94","42","8","0","0","0","0","1","0","148375"
"94","43","8","0","0","0","0","0","1","129343"
"94","44","8","0","0","0","0","0","0","93831"
"94","45","8","1","0","0","0","0","0","99127"
"94","46","8","0","1","0","0","0","0","177957"
"94","47","8","0","0","1","0","0","0","175317"
"94","48","8","0","0","0","1","0","0","168998"
"94","49","8","0","0","0","0","1","0","160965"
"94","50","8","0","0","0","0","0","1","137213"
"94","51","8","0","0","0","0","0","0","103098"
"94","52","8","1","0","0","0","0","0","112825"
"94","53","8","0","1","0","0","0","0","192472"
"94","54","9","0","0","1","0","0","0","179419"
"94","55","9","0","0","0","1","0","0","172921"
"94","56","9","0","0","0","0","1","0","160084"
"94","57","9","0","0","0","0","0","1","136594"
"94","58","9","0","0","0","0","0","0","98440"
"94","59","9","1","0","0","0","0","0","108912"
"94","60","9","0","1","0","0","0","0","185833"
"94","61","9","0","0","1","0","0","0","173873"
"94","62","9","0","0","0","1","0","0","172291"
"94","63","9","0","0","0","0","1","0","158782"
"94","64","9","0","0","0","0","0","1","133767"
"94","65","9","0","0","0","0","0","0","99887"
"94","66","9","1","0","0","0","0","0","108520"
"94","67","9","0","1","0","0","0","0","171354"
"94","68","9","0","0","1","0","0","0","116701"
"94","69","9","0","0","0","1","0","0","125872"
"94","70","9","0","0","0","0","1","0","170779"
"94","71","9","0","0","0","0","0","1","143489"
"94","72","9","0","0","0","0","0","0","103213"
"94","73","9","1","0","0","0","0","0","114612"
"94","74","9","0","1","0","0","0","0","197646"
"94","75","9","0","0","1","0","0","0","178800"
"94","76","9","0","0","0","1","0","0","172154"
"94","77","9","0","0","0","0","1","0","158022"
"94","78","9","0","0","0","0","0","1","132959"
"94","79","9","0","0","0","0","0","0","100289"
"94","80","9","1","0","0","0","0","0","113942"
"94","81","9","0","1","0","0","0","0","197136"
"94","82","9","0","0","1","0","0","0","180033"
"94","83","9","0","0","0","1","0","0","169271"
"94","84","10","0","0","0","0","1","0","161810"
"94","85","10","0","0","0","0","0","1","137243"
"94","86","10","0","0","0","0","0","0","97519"
"94","87","10","1","0","0","0","0","0","114071"
"94","88","10","0","1","0","0","0","0","193467"
"94","89","10","0","0","1","0","0","0","176328"
"94","90","10","0","0","0","1","0","0","167890"
"94","91","10","0","0","0","0","1","0","158393"
"94","92","10","0","0","0","0","0","1","136569"
"94","93","10","0","0","0","0","0","0","100007"
"94","94","10","1","0","0","0","0","0","114183"
"94","95","10","0","1","0","0","0","0","190859"
"94","96","10","0","0","1","0","0","0","179863"
"94","97","10","0","0","0","1","0","0","168052"
"94","98","10","0","0","0","0","1","0","156097"
"94","99","10","0","0","0","0","0","1","134077"
"94","100","10","0","0","0","0","0","0","96929"
"94","101","10","1","0","0","0","0","0","109860"
"94","102","10","0","1","0","0","0","0","174636"
"94","103","10","0","0","1","0","0","0","162946"
"94","104","10","0","0","0","1","0","0","155499"
"94","105","10","0","0","0","0","1","0","144949"
"94","106","10","0","0","0","0","0","1","119561"
"94","107","10","0","0","0","0","0","0","93128"
"94","108","10","1","0","0","0","0","0","103345"
"94","109","10","0","1","0","0","0","0","168627"
"94","110","10","0","0","1","0","0","0","153315"
"94","111","10","0","0","0","1","0","0","139344"
"94","112","10","0","0","0","0","1","0","128993"
"94","113","10","0","0","0","0","0","1","109569"
"94","114","10","0","0","0","0","0","0","79040"
"94","115","11","1","0","0","0","0","0","80378"
"94","116","11","0","1","0","0","0","0","135436"
"94","117","11","0","0","1","0","0","0","171615"
"94","118","11","0","0","0","1","0","0","161818"
"94","119","11","0","0","0","0","1","0","154420"
"94","120","11","0","0","0","0","0","1","125128"
"94","121","11","0","0","0","0","0","0","94642"
"94","122","11","1","0","0","0","0","0","104123"
