"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"43","93","10","0","0","0","0","0","0","155227"
"43","94","10","1","0","0","0","0","0","161757"
"43","95","10","0","1","0","0","0","0","221572"
"43","96","10","0","0","1","0","0","0","314419"
"43","97","10","0","0","0","1","0","0","310586"
"43","98","10","0","0","0","0","1","0","295221"
"43","99","10","0","0","0","0","0","1","236856"
"43","100","10","0","0","0","0","0","0","161861"
"43","101","10","1","0","0","0","0","0","192750"
"43","102","10","0","1","0","0","0","0","335108"
"43","103","10","0","0","1","0","0","0","306582"
"43","104","10","0","0","0","1","0","0","267222"
"43","105","10","0","0","0","0","1","0","264756"
"43","106","10","0","0","0","0","0","1","225354"
"43","107","10","0","0","0","0","0","0","149691"
"43","108","10","1","0","0","0","0","0","172477"
"43","109","10","0","1","0","0","0","0","300542"
"43","110","10","0","0","1","0","0","0","283522"
"43","111","10","0","0","0","1","0","0","267375"
"43","112","10","0","0","0","0","1","0","239748"
"43","113","10","0","0","0","0","0","1","206454"
"43","114","10","0","0","0","0","0","0","121636"
"43","115","11","1","0","0","0","0","0","155684"
"43","116","11","0","1","0","0","0","0","270181"
"43","117","11","0","0","1","0","0","0","304876"
"43","118","11","0","0","0","1","0","0","267239"
"43","119","11","0","0","0","0","1","0","246267"
"43","120","11","0","0","0","0","0","1","213647"
"43","121","11","0","0","0","0","0","0","138482"
"43","122","11","1","0","0","0","0","0","157278"
"43","123","11","0","1","0","0","0","0","287453"
"43","124","11","0","0","1","0","0","0","267079"
"43","125","11","0","0","0","1","0","0","250166"
"43","126","11","0","0","0","0","1","0","192046"
"43","127","11","0","0","0","0","0","1","168038"
"43","128","11","0","0","0","0","0","0","99857"
"43","129","11","1","0","0","0","0","0","127700"
"43","130","11","0","1","0","0","0","0","260491"
"43","131","11","0","0","1","0","0","0","227832"
"43","132","11","0","0","0","1","0","0","222503"
"43","133","11","0","0","0","0","1","0","192067"
"43","134","11","0","0","0","0","0","1","167472"
"43","135","11","0","0","0","0","0","0","102089"
"43","136","11","1","0","0","0","0","0","116543"
"43","137","11","0","1","0","0","0","0","235642"
"43","138","11","0","0","1","0","0","0","100506"
"43","139","11","0","0","0","1","0","0","145809"
"43","140","11","0","0","0","0","1","0","193972"
"43","141","11","0","0","0","0","0","1","159031"
"43","142","11","0","0","0","0","0","0","94266"
"43","143","11","1","0","0","0","0","0","118444"
"43","144","11","0","1","0","0","0","0","229059"
"43","145","12","0","0","1","0","0","0","214191"
"43","146","12","0","0","0","1","0","0","203828"
"43","147","12","0","0","0","0","1","0","198629"
"43","148","12","0","0","0","0","0","1","161064"
"43","149","12","0","0","0","0","0","0","103028"
"43","150","12","1","0","0","0","0","0","112089"
"43","151","12","0","1","0","0","0","0","243268"
"43","152","12","0","0","1","0","0","0","133032"
"43","153","12","0","0","0","1","0","0","229250"
"43","154","12","0","0","0","0","1","0","203417"
"43","155","12","0","0","0","0","0","1","173195"
"43","156","12","0","0","0","0","0","0","104648"
"43","157","12","1","0","0","0","0","0","121563"
"43","158","12","0","1","0","0","0","0","218617"
"43","159","12","0","0","1","0","0","0","203343"
"43","160","12","0","0","0","1","0","0","201786"
"43","161","12","0","0","0","0","1","0","190630"
"43","162","12","0","0","0","0","0","1","157775"
"43","163","12","0","0","0","0","0","0","94641"
"43","164","12","1","0","0","0","0","0","109425"
"43","165","12","0","1","0","0","0","0","198950"
"43","166","12","0","0","1","0","0","0","183798"
"43","167","12","0","0","0","1","0","0","151580"
"43","168","12","0","0","0","0","1","0","75772"
"43","169","12","0","0","0","0","0","1","71723"
"43","170","12","0","0","0","0","0","0","92456"
"43","171","12","1","0","0","0","0","0","110448"
"43","172","12","0","1","0","0","0","0","208158"
"43","173","12","0","0","1","0","0","0","183379"
"43","174","12","0","0","0","1","0","0","154452"
"43","175","12","0","0","0","0","1","0","74862"
"43","176","1","0","0","0","0","0","1","67270"
"43","177","1","0","0","0","0","0","0","101957"
"43","178","1","1","0","0","0","0","0","125191"
"43","179","1","0","1","0","0","0","0","245916"
"43","180","1","0","0","1","0","0","0","224007"
"43","181","1","0","0","0","1","0","0","213674"
"43","182","1","0","0","0","0","1","0","204037"
"43","183","1","0","0","0","0","0","1","173846"
"43","184","1","0","0","0","0","0","0","104834"
"43","185","1","1","0","0","0","0","0","109596"
"43","186","1","0","1","0","0","0","0","236890"
"43","187","1","0","0","1","0","0","0","224139"
"43","188","1","0","0","0","1","0","0","205195"
