"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"78","1","7","0","0","0","0","0","1","30133"
"78","2","7","0","0","0","0","0","0","24855"
"78","3","7","1","0","0","0","0","0","28750"
"78","4","7","0","1","0","0","0","0","35972"
"78","5","7","0","0","1","0","0","0","32192"
"78","6","7","0","0","0","1","0","0","32649"
"78","7","7","0","0","0","0","1","0","29902"
"78","8","7","0","0","0","0","0","1","27562"
"78","9","7","0","0","0","0","0","0","23652"
"78","10","7","1","0","0","0","0","0","25488"
"78","11","7","0","1","0","0","0","0","33194"
"78","12","7","0","0","1","0","0","0","37387"
"78","13","7","0","0","0","1","0","0","36259"
"78","14","7","0","0","0","0","1","0","35302"
"78","15","7","0","0","0","0","0","1","30560"
"78","16","7","0","0","0","0","0","0","24765"
"78","17","7","1","0","0","0","0","0","27081"
"78","18","7","0","1","0","0","0","0","40552"
"78","19","7","0","0","1","0","0","0","40949"
"78","20","7","0","0","0","1","0","0","39345"
"78","21","7","0","0","0","0","1","0","40342"
"78","22","7","0","0","0","0","0","1","35458"
"78","23","8","0","0","0","0","0","0","28511"
"78","24","8","1","0","0","0","0","0","31595"
"78","25","8","0","1","0","0","0","0","40559"
"78","26","8","0","0","1","0","0","0","39128"
"78","27","8","0","0","0","1","0","0","38453"
"78","28","8","0","0","0","0","1","0","39144"
"78","29","8","0","0","0","0","0","1","34359"
"78","30","8","0","0","0","0","0","0","30750"
"78","31","8","1","0","0","0","0","0","32737"
"78","32","8","0","1","0","0","0","0","40476"
"78","33","8","0","0","1","0","0","0","37855"
"78","34","8","0","0","0","1","0","0","36996"
"78","35","8","0","0","0","0","1","0","35606"
"78","36","8","0","0","0","0","0","1","29967"
"78","37","8","0","0","0","0","0","0","23998"
"78","38","8","1","0","0","0","0","0","25910"
"78","39","8","0","1","0","0","0","0","33334"
"78","40","8","0","0","1","0","0","0","38617"
"78","41","8","0","0","0","1","0","0","36473"
"78","42","8","0","0","0","0","1","0","41335"
"78","43","8","0","0","0","0","0","1","34012"
"78","44","8","0","0","0","0","0","0","30159"
"78","45","8","1","0","0","0","0","0","34188"
"78","46","8","0","1","0","0","0","0","42738"
"78","47","8","0","0","1","0","0","0","38946"
"78","48","8","0","0","0","1","0","0","36983"
"78","49","8","0","0","0","0","1","0","36976"
"78","50","8","0","0","0","0","0","1","34598"
"78","51","8","0","0","0","0","0","0","27793"
"78","52","8","1","0","0","0","0","0","33604"
"78","53","8","0","1","0","0","0","0","43012"
"78","54","9","0","0","1","0","0","0","39909"
"78","55","9","0","0","0","1","0","0","38387"
"78","56","9","0","0","0","0","1","0","36183"
"78","57","9","0","0","0","0","0","1","31993"
"78","58","9","0","0","0","0","0","0","26544"
"78","59","9","1","0","0","0","0","0","31413"
"78","60","9","0","1","0","0","0","0","45074"
"78","61","9","0","0","1","0","0","0","40319"
"78","62","9","0","0","0","1","0","0","40382"
"78","63","9","0","0","0","0","1","0","36558"
"78","64","9","0","0","0","0","0","1","32044"
"78","65","9","0","0","0","0","0","0","28468"
"78","66","9","1","0","0","0","0","0","30812"
"78","67","9","0","1","0","0","0","0","41164"
"78","68","9","0","0","1","0","0","0","38278"
"78","69","9","0","0","0","1","0","0","38028"
"78","70","9","0","0","0","0","1","0","36904"
"78","71","9","0","0","0","0","0","1","33342"
"78","72","9","0","0","0","0","0","0","27042"
"78","73","9","1","0","0","0","0","0","31288"
"78","74","9","0","1","0","0","0","0","43799"
"78","75","9","0","0","1","0","0","0","41258"
"78","76","9","0","0","0","1","0","0","40194"
"78","77","9","0","0","0","0","1","0","36434"
"78","78","9","0","0","0","0","0","1","30652"
"78","79","9","0","0","0","0","0","0","26795"
"78","80","9","1","0","0","0","0","0","29577"
"78","81","9","0","1","0","0","0","0","42333"
"78","82","9","0","0","1","0","0","0","37776"
"78","83","9","0","0","0","1","0","0","36061"
"78","84","10","0","0","0","0","1","0","34633"
"78","85","10","0","0","0","0","0","1","31883"
"78","86","10","0","0","0","0","0","0","26472"
"78","87","10","1","0","0","0","0","0","29525"
"78","88","10","0","1","0","0","0","0","40401"
"78","89","10","0","0","1","0","0","0","39278"
"78","90","10","0","0","0","1","0","0","35357"
"78","91","10","0","0","0","0","1","0","33229"
"78","92","10","0","0","0","0","0","1","31343"
"78","93","10","0","0","0","0","0","0","26320"
"78","94","10","1","0","0","0","0","0","29735"
"78","95","10","0","1","0","0","0","0","32825"
"78","96","10","0","0","1","0","0","0","38644"
"78","97","10","0","0","0","1","0","0","37630"
"78","98","10","0","0","0","0","1","0","35756"
"78","99","10","0","0","0","0","0","1","30241"
"78","100","10","0","0","0","0","0","0","24429"
"78","101","10","1","0","0","0","0","0","24755"
"78","102","10","0","1","0","0","0","0","43570"
"78","103","10","0","0","1","0","0","0","40714"
"78","104","10","0","0","0","1","0","0","36265"
"78","105","10","0","0","0","0","1","0","35072"
"78","106","10","0","0","0","0","0","1","30891"
"78","107","10","0","0","0","0","0","0","27035"
