"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"78","189","1","0","0","0","0","1","0","615969"
"78","190","1","0","0","0","0","0","1","580375"
"78","191","1","0","0","0","0","0","0","503702"
"78","192","1","1","0","0","0","0","0","543349"
"78","193","1","0","1","0","0","0","0","742428"
"78","194","1","0","0","1","0","0","0","683793"
"78","195","1","0","0","0","1","0","0","642787"
"78","196","1","0","0","0","0","1","0","577178"
"78","197","1","0","0","0","0","0","1","544465"
"78","198","1","0","0","0","0","0","0","531186"
