"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"41","75","9","0","0","1","0","0","0","276032"
"41","76","9","0","0","0","1","0","0","267680"
"41","77","9","0","0","0","0","1","0","253582"
"41","78","9","0","0","0","0","0","1","201253"
"41","79","9","0","0","0","0","0","0","116362"
"41","80","9","1","0","0","0","0","0","119645"
"41","81","9","0","1","0","0","0","0","274016"
"41","82","9","0","0","1","0","0","0","262614"
"41","83","9","0","0","0","1","0","0","265505"
"41","84","10","0","0","0","0","1","0","275810"
"41","85","10","0","0","0","0","0","1","241672"
"41","86","10","0","0","0","0","0","0","134739"
"41","87","10","1","0","0","0","0","0","146221"
"41","88","10","0","1","0","0","0","0","295356"
"41","89","10","0","0","1","0","0","0","284455"
"41","90","10","0","0","0","1","0","0","270860"
"41","91","10","0","0","0","0","1","0","268707"
"41","92","10","0","0","0","0","0","1","228089"
"41","93","10","0","0","0","0","0","0","129480"
"41","94","10","1","0","0","0","0","0","127590"
"41","95","10","0","1","0","0","0","0","173761"
"41","96","10","0","0","1","0","0","0","288217"
"41","97","10","0","0","0","1","0","0","281137"
"41","98","10","0","0","0","0","1","0","278932"
"41","99","10","0","0","0","0","0","1","236357"
"41","100","10","0","0","0","0","0","0","118752"
"41","101","10","1","0","0","0","0","0","111972"
"41","102","10","0","1","0","0","0","0","298144"
"41","103","10","0","0","1","0","0","0","287454"
"41","104","10","0","0","0","1","0","0","275454"
"41","105","10","0","0","0","0","1","0","266246"
"41","106","10","0","0","0","0","0","1","224573"
"41","107","10","0","0","0","0","0","0","131568"
"41","108","10","1","0","0","0","0","0","130623"
"41","109","10","0","1","0","0","0","0","273778"
"41","110","10","0","0","1","0","0","0","277232"
"41","111","10","0","0","0","1","0","0","273770"
"41","112","10","0","0","0","0","1","0","296346"
"41","113","10","0","0","0","0","0","1","240187"
"41","114","10","0","0","0","0","0","0","136084"
"41","115","11","1","0","0","0","0","0","163839"
"41","116","11","0","1","0","0","0","0","325734"
"41","117","11","0","0","1","0","0","0","330617"
"41","118","11","0","0","0","1","0","0","303008"
"41","119","11","0","0","0","0","1","0","281452"
"41","120","11","0","0","0","0","0","1","232940"
"41","121","11","0","0","0","0","0","0","129547"
"41","122","11","1","0","0","0","0","0","136126"
"41","123","11","0","1","0","0","0","0","298086"
"41","124","11","0","0","1","0","0","0","282769"
"41","125","11","0","0","0","1","0","0","272139"
"41","126","11","0","0","0","0","1","0","250596"
"41","127","11","0","0","0","0","0","1","204952"
"41","128","11","0","0","0","0","0","0","105830"
"41","129","11","1","0","0","0","0","0","108772"
"41","130","11","0","1","0","0","0","0","243837"
"41","131","11","0","0","1","0","0","0","246774"
"41","132","11","0","0","0","1","0","0","249950"
"41","133","11","0","0","0","0","1","0","245307"
"41","134","11","0","0","0","0","0","1","206209"
"41","135","11","0","0","0","0","0","0","117903"
"41","136","11","1","0","0","0","0","0","115573"
"41","137","11","0","1","0","0","0","0","278889"
"41","138","11","0","0","1","0","0","0","137668"
"41","139","11","0","0","0","1","0","0","192541"
"41","140","11","0","0","0","0","1","0","234857"
"41","141","11","0","0","0","0","0","1","162640"
"41","142","11","0","0","0","0","0","0","119812"
"41","143","11","1","0","0","0","0","0","129387"
"41","144","11","0","1","0","0","0","0","277193"
"41","145","12","0","0","1","0","0","0","253030"
"41","146","12","0","0","0","1","0","0","245803"
"41","147","12","0","0","0","0","1","0","249162"
"41","148","12","0","0","0","0","0","1","201294"
"41","149","12","0","0","0","0","0","0","111555"
"41","150","12","1","0","0","0","0","0","101580"
"41","151","12","0","1","0","0","0","0","161596"
"41","152","12","0","0","1","0","0","0","152027"
"41","153","12","0","0","0","1","0","0","247728"
"41","154","12","0","0","0","0","1","0","216618"
"41","155","12","0","0","0","0","0","1","194671"
"41","156","12","0","0","0","0","0","0","121924"
"41","157","12","1","0","0","0","0","0","123451"
"41","158","12","0","1","0","0","0","0","264640"
"41","159","12","0","0","1","0","0","0","252070"
"41","160","12","0","0","0","1","0","0","242454"
"41","161","12","0","0","0","0","1","0","244888"
"41","162","12","0","0","0","0","0","1","206663"
"41","163","12","0","0","0","0","0","0","114005"
"41","164","12","1","0","0","0","0","0","118330"
"41","165","12","0","1","0","0","0","0","238063"
"41","166","12","0","0","1","0","0","0","230518"
"41","167","12","0","0","0","1","0","0","183833"
"41","168","12","0","0","0","0","1","0","78666"
"41","169","12","0","0","0","0","0","1","77084"
"41","170","12","0","0","0","0","0","0","110414"
"41","171","12","1","0","0","0","0","0","109951"
"41","172","12","0","1","0","0","0","0","245951"
"41","173","12","0","0","1","0","0","0","223196"
"41","174","12","0","0","0","1","0","0","194692"
"41","175","12","0","0","0","0","1","0","88326"
"41","176","1","0","0","0","0","0","1","82874"
"41","177","1","0","0","0","0","0","0","130638"
"41","178","1","1","0","0","0","0","0","141994"
"41","179","1","0","1","0","0","0","0","326891"
"41","180","1","0","0","1","0","0","0","296225"
"41","181","1","0","0","0","1","0","0","277557"
"41","182","1","0","0","0","0","1","0","275303"
"41","183","1","0","0","0","0","0","1","238177"
"41","184","1","0","0","0","0","0","0","135433"
"41","185","1","1","0","0","0","0","0","144633"
"41","186","1","0","1","0","0","0","0","312715"
"41","187","1","0","0","1","0","0","0","313905"
"41","188","1","0","0","0","1","0","0","302190"
