"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"99","53","8","0","1","0","0","0","0","17107"
"99","54","9","0","0","1","0","0","0","15474"
"99","55","9","0","0","0","1","0","0","14666"
"99","56","9","0","0","0","0","1","0","14286"
"99","57","9","0","0","0","0","0","1","13023"
"99","58","9","0","0","0","0","0","0","8344"
"99","59","9","1","0","0","0","0","0","8803"
"99","60","9","0","1","0","0","0","0","17527"
"99","61","9","0","0","1","0","0","0","17793"
"99","62","9","0","0","0","1","0","0","17883"
"99","63","9","0","0","0","0","1","0","16776"
"99","64","9","0","0","0","0","0","1","15002"
"99","65","9","0","0","0","0","0","0","10728"
"99","66","9","1","0","0","0","0","0","10681"
"99","67","9","0","1","0","0","0","0","19119"
"99","68","9","0","0","1","0","0","0","17430"
"99","69","9","0","0","0","1","0","0","16586"
"99","70","9","0","0","0","0","1","0","16643"
"99","71","9","0","0","0","0","0","1","15402"
"99","72","9","0","0","0","0","0","0","9983"
"99","73","9","1","0","0","0","0","0","9513"
"99","74","9","0","1","0","0","0","0","18234"
"99","75","9","0","0","1","0","0","0","17605"
"99","76","9","0","0","0","1","0","0","16412"
"99","77","9","0","0","0","0","1","0","16699"
"99","78","9","0","0","0","0","0","1","14512"
"99","79","9","0","0","0","0","0","0","10066"
"99","80","9","1","0","0","0","0","0","9241"
"99","81","9","0","1","0","0","0","0","19167"
"99","82","9","0","0","1","0","0","0","16871"
"99","83","9","0","0","0","1","0","0","15573"
"99","84","10","0","0","0","0","1","0","14776"
"99","85","10","0","0","0","0","0","1","13718"
"99","86","10","0","0","0","0","0","0","9546"
"99","87","10","1","0","0","0","0","0","9733"
"99","88","10","0","1","0","0","0","0","17710"
"99","89","10","0","0","1","0","0","0","17394"
"99","90","10","0","0","0","1","0","0","16742"
"99","91","10","0","0","0","0","1","0","15753"
"99","92","10","0","0","0","0","0","1","15340"
"99","93","10","0","0","0","0","0","0","9616"
"99","94","10","1","0","0","0","0","0","10238"
"99","95","10","0","1","0","0","0","0","18610"
"99","96","10","0","0","1","0","0","0","18742"
"99","97","10","0","0","0","1","0","0","16584"
"99","98","10","0","0","0","0","1","0","15336"
"99","99","10","0","0","0","0","0","1","13896"
"99","100","10","0","0","0","0","0","0","9452"
"99","101","10","1","0","0","0","0","0","9542"
"99","102","10","0","1","0","0","0","0","18219"
"99","103","10","0","0","1","0","0","0","17783"
"99","104","10","0","0","0","1","0","0","16559"
"99","105","10","0","0","0","0","1","0","16198"
"99","106","10","0","0","0","0","0","1","14991"
"99","107","10","0","0","0","0","0","0","9680"
"99","108","10","1","0","0","0","0","0","9447"
"99","109","10","0","1","0","0","0","0","17673"
"99","110","10","0","0","1","0","0","0","16819"
"99","111","10","0","0","0","1","0","0","15909"
"99","112","10","0","0","0","0","1","0","15490"
"99","113","10","0","0","0","0","0","1","12296"
"99","114","10","0","0","0","0","0","0","7802"
"99","115","11","1","0","0","0","0","0","8085"
"99","116","11","0","1","0","0","0","0","11974"
"99","117","11","0","0","1","0","0","0","8709"
"99","118","11","0","0","0","1","0","0","9835"
"99","119","11","0","0","0","0","1","0","10860"
"99","120","11","0","0","0","0","0","1","18810"
"99","121","11","0","0","0","0","0","0","13907"
"99","122","11","1","0","0","0","0","0","9515"
"99","123","11","0","1","0","0","0","0","15545"
"99","124","11","0","0","1","0","0","0","10725"
"99","125","11","0","0","0","1","0","0","15892"
"99","126","11","0","0","0","0","1","0","14922"
"99","127","11","0","0","0","0","0","1","12610"
"99","128","11","0","0","0","0","0","0","8176"
"99","129","11","1","0","0","0","0","0","8441"
"99","130","11","0","1","0","0","0","0","15845"
"99","131","11","0","0","1","0","0","0","14685"
"99","132","11","0","0","0","1","0","0","14738"
"99","133","11","0","0","0","0","1","0","13864"
"99","134","11","0","0","0","0","0","1","12481"
"99","135","11","0","0","0","0","0","0","9585"
"99","136","11","1","0","0","0","0","0","8325"
"99","137","11","0","1","0","0","0","0","16724"
"99","138","11","0","0","1","0","0","0","15115"
"99","139","11","0","0","0","1","0","0","13458"
"99","140","11","0","0","0","0","1","0","13709"
"99","141","11","0","0","0","0","0","1","10783"
"99","142","11","0","0","0","0","0","0","6514"
"99","143","11","1","0","0","0","0","0","7702"
"99","144","11","0","1","0","0","0","0","15176"
"99","145","12","0","0","1","0","0","0","14326"
"99","146","12","0","0","0","1","0","0","13564"
"99","147","12","0","0","0","0","1","0","13047"
"99","148","12","0","0","0","0","0","1","11832"
"99","149","12","0","0","0","0","0","0","7154"
"99","150","12","1","0","0","0","0","0","6592"
"99","151","12","0","1","0","0","0","0","12616"
"99","152","12","0","0","1","0","0","0","7555"
"99","153","12","0","0","0","1","0","0","13996"
"99","154","12","0","0","0","0","1","0","13367"
"99","155","12","0","0","0","0","0","1","11673"
"99","156","12","0","0","0","0","0","0","9124"
"99","157","12","1","0","0","0","0","0","7508"
"99","158","12","0","1","0","0","0","0","15134"
"99","159","12","0","0","1","0","0","0","13909"
"99","160","12","0","0","0","1","0","0","12665"
"99","161","12","0","0","0","0","1","0","12145"
"99","162","12","0","0","0","0","0","1","10187"
"99","163","12","0","0","0","0","0","0","6750"
"99","164","12","1","0","0","0","0","0","5883"
"99","165","12","0","1","0","0","0","0","12369"
"99","166","12","0","0","1","0","0","0","11744"
"99","167","12","0","0","0","1","0","0","9539"
"99","168","12","0","0","0","0","1","0","5025"
"99","169","12","0","0","0","0","0","1","5344"
"99","170","12","0","0","0","0","0","0","7336"
"99","171","12","1","0","0","0","0","0","7964"
"99","172","12","0","1","0","0","0","0","16021"
"99","173","12","0","0","1","0","0","0","13103"
"99","174","12","0","0","0","1","0","0","10547"
"99","175","12","0","0","0","0","1","0","5469"
"99","176","1","0","0","0","0","0","1","5243"
"99","177","1","0","0","0","0","0","0","7971"
"99","178","1","1","0","0","0","0","0","8899"
"99","179","1","0","1","0","0","0","0","17437"
"99","180","1","0","0","1","0","0","0","17086"
"99","181","1","0","0","0","1","0","0","15898"
"99","182","1","0","0","0","0","1","0","15634"
"99","183","1","0","0","0","0","0","1","14145"
"99","184","1","0","0","0","0","0","0","8594"
"99","185","1","1","0","0","0","0","0","9262"
"99","186","1","0","1","0","0","0","0","18962"
"99","187","1","0","0","1","0","0","0","17577"
"99","188","1","0","0","0","1","0","0","17180"
