"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"41","189","1","0","0","0","0","1","0","281753"
"41","190","1","0","0","0","0","0","1","227284"
"41","191","1","0","0","0","0","0","0","132354"
"41","192","1","1","0","0","0","0","0","141997"
"41","193","1","0","1","0","0","0","0","298111"
"41","194","1","0","0","1","0","0","0","282884"
"41","195","1","0","0","0","1","0","0","293706"
"41","196","1","0","0","0","0","1","0","286103"
"41","197","1","0","0","0","0","0","1","223680"
"41","198","1","0","0","0","0","0","0","137947"
