"website_id","date_int","months","D1","D2","D3","D4","D5","D6","impressions"
"72","134","11","0","0","0","0","0","1","17037"
"72","135","11","0","0","0","0","0","0","12260"
"72","136","11","1","0","0","0","0","0","14828"
"72","137","11","0","1","0","0","0","0","23482"
"72","138","11","0","0","1","0","0","0","9392"
"72","139","11","0","0","0","1","0","0","14068"
"72","140","11","0","0","0","0","1","0","18270"
"72","141","11","0","0","0","0","0","1","15812"
"72","142","11","0","0","0","0","0","0","11757"
"72","143","11","1","0","0","0","0","0","13615"
"72","144","11","0","1","0","0","0","0","20929"
"72","145","12","0","0","1","0","0","0","22266"
"72","146","12","0","0","0","1","0","0","20060"
"72","147","12","0","0","0","0","1","0","20645"
"72","148","12","0","0","0","0","0","1","16530"
"72","149","12","0","0","0","0","0","0","11632"
"72","150","12","1","0","0","0","0","0","14004"
"72","151","12","0","1","0","0","0","0","19525"
"72","152","12","0","0","1","0","0","0","16762"
"72","153","12","0","0","0","1","0","0","21471"
"72","154","12","0","0","0","0","1","0","17802"
"72","155","12","0","0","0","0","0","1","15280"
"72","156","12","0","0","0","0","0","0","11573"
"72","157","12","1","0","0","0","0","0","15022"
"72","158","12","0","1","0","0","0","0","19524"
"72","159","12","0","0","1","0","0","0","18347"
"72","160","12","0","0","0","1","0","0","18569"
"72","161","12","0","0","0","0","1","0","16904"
"72","162","12","0","0","0","0","0","1","14091"
"72","163","12","0","0","0","0","0","0","11054"
"72","164","12","1","0","0","0","0","0","13434"
"72","165","12","0","1","0","0","0","0","19307"
"72","166","12","0","0","1","0","0","0","15927"
"72","167","12","0","0","0","1","0","0","12892"
"72","168","12","0","0","0","0","1","0","7076"
"72","169","12","0","0","0","0","0","1","9939"
"72","170","12","0","0","0","0","0","0","11959"
"72","171","12","1","0","0","0","0","0","15277"
"72","172","12","0","1","0","0","0","0","20305"
"72","173","12","0","0","1","0","0","0","17791"
"72","174","12","0","0","0","1","0","0","14721"
"72","175","12","0","0","0","0","1","0","7086"
"72","176","1","0","0","0","0","0","1","9946"
"72","177","1","0","0","0","0","0","0","14401"
"72","178","1","1","0","0","0","0","0","19458"
"72","179","1","0","1","0","0","0","0","27834"
"72","180","1","0","0","1","0","0","0","25142"
"72","181","1","0","0","0","1","0","0","24265"
"72","182","1","0","0","0","0","1","0","22057"
"72","183","1","0","0","0","0","0","1","17485"
"72","184","1","0","0","0","0","0","0","13270"
"72","185","1","1","0","0","0","0","0","15507"
"72","186","1","0","1","0","0","0","0","23280"
"72","187","1","0","0","1","0","0","0","21910"
"72","188","1","0","0","0","1","0","0","20905"
